"Allele","Ear","Quad_pval","Lin_inc_pval","Lin_dec_pval","B0","B1","B2","Coord_start","Coord_end"
"R04A02","Y2x274-1m1.xml",0.41906802944045,0.102427237482095,0.897572762517905,-0.579282894583286,0.00087180474579594,-2.99956124079719e-07,113,1800
"R04A02","Y2x274-1m2.xml",0.593255645848548,0.165533502546812,0.834466497453188,-0.511227787517803,0.000683847247546841,-2.49952078221428e-07,102,1760
"R04A02","Y2x274-2m1.xml",0.332203197616013,0.899838646956371,0.100161353043629,-0.412304209741436,0.000451968160933533,-3.75487653896108e-07,92,1852
"R04A02","Y2x274-2m2.xml",0.0699680300353471,0.0105842297271228,0.989415770272877,-0.598747230981376,8.62774248943992e-05,3.16619597360107e-07,170,1738
"R04A02","Y2x274-2m6.xml",0.874229739512603,0.680706081473684,0.319293918526316,0.938057811510329,-0.00150121874591767,5.35796576337734e-07,202,1744
"R04A02","Y2x274-4m1.xml",0.99319944263446,0.54584475988591,0.45415524011409,-0.330037761904245,4.69830402782209e-06,-1.39200325729814e-08,70,1862
"R04A02","Y2x274-4m2_inference.xml",0.988614461611428,0.438663678828689,0.561336321171311,-0.293783349916599,4.5789899334193e-05,1.54419631271696e-08,144,1728
"R04A02","Y2x274-5m2_inference.xml",0.214320024567077,0.0891553319521428,0.910844668047857,-0.0333918862123358,-0.000831302708060446,6.05299283620446e-07,139,1761
"R04G10","X402x486-2m1_inference.xml",0.922856945865433,0.3713554022133,0.6286445977867,0.0193712216026047,-0.000172917620240764,1.36538326691046e-07,108,1771
"R04G10","X402x486-2m2_inference.xml",0.126076475215371,0.927369098986065,0.0726309010139348,1.47669725289065,-0.00288936899520293,1.2894154726538e-06,254,1786
"R04G10","X402x486-2m3_inference.xml",0.0219900016302792,0.644507806579256,0.355492193420744,0.373701609907366,-0.001572275596391,8.22120387709638e-07,159,1838
"R04G10","X402x486-3m1_inference.xml",0.961755427945043,0.607673010625365,0.392326989374635,0.105914994252045,9.67277680622964e-05,-1.1358943794973e-07,341,1682
"R04G10","X403x486-1m1_inference.xml",0.866599488869888,0.612690475552517,0.387309524447483,0.208389878607402,-0.000553116266676662,2.86412536345673e-07,217,1669
"R04G10","X403x486-1m2_inference.xml",0.532849358938415,0.45078747042132,0.54921252957868,-0.740277758989408,0.00207509806070648,-1.15245681822508e-06,186,1750
"R04G10","Y2x38-1_inference.xml",0.0541513960389354,0.115411426548288,0.884588573451712,-1.2062448016649,0.00250115229459842,-1.21456362176168e-06,73,1829
"R04G10","Y2x38-2_inference.xml",0.590138035830692,0.178707653727937,0.821292346272063,0.000842244813788642,-0.000306757748435104,2.84874378169612e-07,79,1827
"R04G10","Y2x38-3_inference.xml",0.886941148848905,0.308478562382086,0.691521437617914,0.190102928734155,0.00026020440149827,5.47591516762433e-09,141,1551
"R04G10","Y2x38-5_inference.xml",0.777982708494803,0.324507703440152,0.675492296559848,0.208448895626395,-0.000624069022491917,3.98287408351805e-07,144,1822
